timestamp_us;participant;state;active_label_id;active_label_name;stream_index;ch0;ch1;ch2;ch3;ch4;ch5;ch6;ch7
12713867;Huimin;PAUSED;0;rest;0;-4;0;27;2;-3;-2;-3;-2
12713867;Huimin;PAUSED;0;rest;0;-1;0;-15;-1;-1;-3;-4;-2
12726562;Huimin;PAUSED;0;rest;1;0;-1;-11;-1;-3;0;-1;-1
12726562;Huimin;PAUSED;0;rest;1;-2;-2;0;0;0;-1;-1;-2
12732421;Huimin;PAUSED;0;rest;2;-1;-2;-14;-5;-1;-2;1;1
12732421;Huimin;PAUSED;0;rest;2;-3;0;15;2;-1;-2;0;-2
12744140;Huimin;PAUSED;0;rest;3;-1;-1;1;-1;2;-1;-2;-1
12744140;Huimin;PAUSED;0;rest;3;-3;-3;-6;-3;-3;-2;-1;-1
12751953;Huimin;PAUSED;0;rest;0;1;1;3;5;0;-2;-1;-2
12751953;Huimin;PAUSED;0;rest;0;-3;-2;-8;-4;-2;0;-1;-2
12762695;Huimin;PAUSED;0;rest;1;1;1;5;-1;-2;0;-1;1
12762695;Huimin;PAUSED;0;rest;1;-1;-3;-1;-5;-2;-3;-2;-2
